Date	2022年07月22日金曜日 10時41分42秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[usec]	12000
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
508.426	1.135287
508.774	1.152035
509.121	1.136726
509.468	1.137529
509.815	1.125385
510.162	1.128106
510.509	1.119563
510.856	1.113167
511.203	1.130835
511.550	1.115794
511.897	1.110629
512.244	1.118407
512.591	1.114762
512.938	1.106243
513.284	1.108135
513.631	1.109477
513.978	1.100166
514.324	1.115028
514.671	1.095915
515.018	1.105126
515.364	1.090373
515.711	1.077652
516.057	1.083014
516.403	1.092432
516.750	1.075758
517.096	1.089446
517.443	1.088482
517.789	1.081643
518.135	1.071275
518.481	1.081587
518.827	1.065703
519.173	1.065025
519.519	1.075318
519.865	1.082193
520.211	1.071905
520.557	1.048375
520.903	1.058170
521.249	1.062086
521.595	1.062821
521.941	1.048280
522.287	1.050221
522.632	1.048079
522.978	1.048742
523.324	1.055073
523.669	1.049610
524.015	1.039209
524.360	1.037907
524.706	1.035802
525.051	1.018375
525.397	1.035441
525.742	1.036895
526.087	1.024594
526.433	1.024439
526.778	1.031778
527.123	1.020603
527.468	1.022931
527.813	1.019464
528.158	1.011572
528.504	1.024792
528.849	1.005249
529.193	1.010223
529.538	1.003137
529.883	1.002847
530.228	1.000165
530.573	0.993049
530.918	0.998370
531.263	0.990802
531.607	0.983362
531.952	0.986655
532.296	0.977694
532.641	0.974497
532.986	0.981038
533.330	0.972679
533.675	0.983825
534.019	0.970584
534.363	0.967418
534.708	0.971614
535.052	0.974059
535.396	0.965218
535.741	0.953295
536.085	0.954008
536.429	0.943206
536.773	0.947762
537.117	0.961994
537.461	0.953038
537.805	0.958795
538.149	0.946623
538.493	0.940452
538.837	0.935056
539.181	0.938026
539.524	0.936785
539.868	0.934280
540.212	0.929652
