Date	2022年12月13日火曜日 03時49分03秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	2
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
613.504	0.310876
613.839	0.312143
614.174	0.308227
614.509	0.311894
614.843	0.308647
615.178	0.304562
615.512	0.301734
615.847	0.301975
616.182	0.302916
616.516	0.302681
616.850	0.298822
617.185	0.294319
617.519	0.295308
617.853	0.294411
618.188	0.299798
618.522	0.294207
618.856	0.292708
619.190	0.291152
619.524	0.296286
619.858	0.296930
620.192	0.296641
620.526	0.295390
620.860	0.289402
621.194	0.292782
621.528	0.290913
621.862	0.293451
622.195	0.294489
622.529	0.286219
622.863	0.289078
623.196	0.289623
623.530	0.292965
623.864	0.286991
624.197	0.280358
624.530	0.286418
624.864	0.283232
625.197	0.285864
625.531	0.280462
625.864	0.276982
626.197	0.279061
626.530	0.279770
626.863	0.285354
627.196	0.278439
627.529	0.276342
627.862	0.281304
628.195	0.278559
628.528	0.279396
628.861	0.272775
629.194	0.278074
629.527	0.268935
629.860	0.281815
630.192	0.277875
630.525	0.278240
630.858	0.274866
631.190	0.268421
631.523	0.263500
631.855	0.265847
632.188	0.256551
632.520	0.267663
632.852	0.257628
633.185	0.264744
633.517	0.268894
633.849	0.261096
634.182	0.259990
634.514	0.257504
634.846	0.252044
635.178	0.264666
635.510	0.266684
635.842	0.265551
636.174	0.271075
636.506	0.255656
636.837	0.267475
637.169	0.257343
637.501	0.255443
637.833	0.260855
638.164	0.258080
638.496	0.262714
638.828	0.260513
639.159	0.248610
639.491	0.258747
639.822	0.258481
640.154	0.254769
640.485	0.251438
640.816	0.254578
641.147	0.251368
641.479	0.251939
641.810	0.253582
642.141	0.243124
642.472	0.246099
642.803	0.247380
643.134	0.247295
643.465	0.247649
643.796	0.249252
644.127	0.259211
644.458	0.250937
644.789	0.234939
645.119	0.236264
645.450	0.248323
645.781	0.257271
646.111	0.249115
646.442	0.247232
646.773	0.232260
647.103	0.241510
647.433	0.250175
647.764	0.246146
648.094	0.241874
648.425	0.237894
648.755	0.246106
649.085	0.254416
649.415	0.236607
649.745	0.243598
650.075	0.236559
650.405	0.239603
650.735	0.254661
651.065	0.242459
651.395	0.243381
