出力日時,2021/06/21 13:39:02
データソース,hematite_First.S5-2-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
44.879,41.600,0.02,0.000399,0.00419363549999997
44.979,41.700,0.021,0.000403,0.00423373849999997
45.079,41.800,0.022,0.000404,0.00427410199999996
45.179,41.900,0.023,0.000407,0.00431469449999996
45.279,42.000,0.024,0.000409,0.00435550749999996
45.379,42.100,0.025,0.000411,0.00439658349999996
45.479,42.200,0.026,0.000414,0.00443782299999996
45.579,42.300,0.027,0.000417,0.00447934449999996
45.679,42.400,0.028,0.00042,0.00452110899999997
45.779,42.500,0.029,0.000421,0.00456310049999998
45.879,42.600,0.03,0.000423,0.00460531249999997
45.979,42.700,0.031,0.000425,0.00464778049999997
46.079,42.800,0.032,0.000427,0.00469047649999997
46.179,42.900,0.033,0.00043,0.00473338699999997
46.279,43.000,0.034,0.000433,0.00477655449999998
46.379,43.100,0.035,0.000437,0.00482001649999998
46.479,43.200,0.036,0.000438,0.00486364699999997
46.579,43.300,0.037,0.00044,0.00490753099999998
46.679,43.400,0.038,0.000443,0.00495160549999998
46.779,43.500,0.039,0.000447,0.00499600149999998
46.879,43.600,0.04,0.000446,0.00504058299999997
46.979,43.700,0.041,0.00045,0.00508537799999997
47.079,43.800,0.042,0.000452,0.00513041099999998
47.179,43.900,0.043,0.000455,0.00517570949999998
47.279,44.000,0.044,0.000457,0.00522121349999997
47.379,44.100,0.045,0.000458,0.00526695999999997
47.479,44.200,0.046,0.00046,0.00531297999999997
47.579,44.300,0.047,0.000462,0.00535920099999998
47.679,44.400,0.048,0.000466,0.00540563099999998
47.779,44.500,0.049,0.000468,0.00545230199999999
47.879,44.600,0.05,0.000471,0.00549920449999998
47.979,44.700,0.051,0.000472,0.00554633899999998
48.079,44.800,0.052,0.000476,0.00559371999999999
48.179,44.900,0.053,0.000477,0.00564134449999999
48.279,45.000,0.054,0.000481,0.00568921749999999
48.379,45.100,0.055,0.000483,0.0057372955
48.479,45.200,0.056,0.000483,0.00578562149999999
48.579,45.300,0.057,0.000486,0.005834177
48.679,45.400,0.058,0.00049,0.00588294300000001
48.779,45.500,0.059,0.000491,0.00593196150000001
48.879,45.600,0.06,0.000494,0.00598118300000001
48.979,45.700,0.061,0.000496,0.006030673
49.079,45.800,0.062,0.000499,0.00608038050000001
49.179,45.900,0.063,0.000502,0.006130329
49.279,46.000,0.064,0.000501,0.0061805025
49.379,46.100,0.065,0.000505,0.0062309265
49.479,46.200,0.066,0.000508,0.006281612
49.579,46.300,0.067,0.000509,0.00633248150000001
49.679,46.400,0.068,0.000512,0.00638356600000002
49.779,46.500,0.069,0.000515,0.00643492550000003
49.879,46.600,0.07,0.000519,0.00648649650000003
49.979,46.700,0.071,0.000521,0.00653832350000003
50.079,46.800,0.072,0.000521,0.00659035150000003
50.179,46.900,0.073,0.000523,0.00664262650000003
50.279,47.000,0.074,0.000526,0.00669509700000004
50.379,47.100,0.075,0.000527,0.00674782150000003
50.479,47.200,0.076,0.00053,0.00680076200000004
50.579,47.300,0.077,0.000533,0.00685395350000004
50.679,47.400,0.078,0.000536,0.00690738100000004
50.779,47.500,0.079,0.000536,0.00696097700000004
50.879,47.600,0.08,0.00054,0.00701484300000003
50.979,47.700,0.081,0.000543,0.00706897350000003
51.079,47.800,0.082,0.000546,0.00712328600000003
51.179,47.900,0.083,0.000548,0.00717787400000003
51.279,48.000,0.084,0.000549,0.00723270450000003
51.379,48.100,0.085,0.000552,0.00728775200000002
51.479,48.200,0.086,0.000555,0.00734305350000002
51.579,48.300,0.087,0.000557,0.00739858550000002
